,secID,ticker,secShortName,endDate,NAV,publishDate,ACCUM_NAV,currencyCd,ADJUST_NAV,navChg,navChgPct,adjNavChgPct,partyID,partyShortName
614,510050.XSHG,510050,华夏上证50ETF,2017-07-11,2.604,2017-07-11,3.49,CNY,3.8087,0.027,1.0477,1.0479,26812,华夏基金
615,510050.XSHG,510050,华夏上证50ETF,2017-07-12,2.6,2017-07-12,3.485,CNY,3.8029,-0.004,-0.1536,-0.1523,26812,华夏基金
616,510050.XSHG,510050,华夏上证50ETF,2017-07-13,2.64,2017-07-13,3.533,CNY,3.8614,0.04,1.5385,1.5382,26812,华夏基金
617,510050.XSHG,510050,华夏上证50ETF,2017-07-14,2.664,2017-07-14,3.561,CNY,3.8965,0.024,0.9091,0.9089,26812,华夏基金
618,510050.XSHG,510050,华夏上证50ETF,2017-07-17,2.673,2017-07-17,3.572,CNY,3.9096,0.009,0.3378,0.3361,26812,华夏基金
619,510050.XSHG,510050,华夏上证50ETF,2017-07-18,2.666,2017-07-18,3.563,CNY,3.8994,-0.007,-0.2619,-0.2609,26812,华夏基金
620,510050.XSHG,510050,华夏上证50ETF,2017-07-19,2.701,2017-07-19,3.605,CNY,3.9506,0.035,1.3128,1.313,26812,华夏基金
621,510050.XSHG,510050,华夏上证50ETF,2017-07-20,2.709,2017-07-20,3.614,CNY,3.9623,0.008,0.2962,0.2961,26812,华夏基金
622,510050.XSHG,510050,华夏上证50ETF,2017-07-21,2.683,2017-07-21,3.583,CNY,3.9243,-0.026,-0.9598,-0.9591,26812,华夏基金
623,510050.XSHG,510050,华夏上证50ETF,2017-07-24,2.699,2017-07-24,3.602,CNY,3.9477,0.016,0.5963,0.5962,26812,华夏基金
624,510050.XSHG,510050,华夏上证50ETF,2017-07-25,2.687,2017-07-25,3.588,CNY,3.9301,-0.012,-0.4446,-0.4459,26812,华夏基金
625,510050.XSHG,510050,华夏上证50ETF,2017-07-26,2.68,2017-07-26,3.58,CNY,3.9199,-0.007,-0.2605,-0.2596,26812,华夏基金
626,510050.XSHG,510050,华夏上证50ETF,2017-07-27,2.682,2017-07-27,3.582,CNY,3.9228,0.002,0.0746,0.0739,26812,华夏基金
627,510050.XSHG,510050,华夏上证50ETF,2017-07-28,2.682,2017-07-28,3.582,CNY,3.9228,0.0,0.0,0.0,26812,华夏基金
628,510050.XSHG,510050,华夏上证50ETF,2017-07-31,2.683,2017-07-31,3.583,CNY,3.9243,0.001,0.0373,0.0382,26812,华夏基金
629,510050.XSHG,510050,华夏上证50ETF,2017-08-01,2.728,2017-08-01,3.637,CNY,3.9901,0.045,1.6772,1.6767,26812,华夏基金
630,510050.XSHG,510050,华夏上证50ETF,2017-08-02,2.728,2017-08-02,3.637,CNY,3.9901,0.0,0.0,0.0,26812,华夏基金
631,510050.XSHG,510050,华夏上证50ETF,2017-08-03,2.693,2017-08-03,3.595,CNY,3.9389,-0.035,-1.283,-1.2832,26812,华夏基金
632,510050.XSHG,510050,华夏上证50ETF,2017-08-04,2.675,2017-08-04,3.574,CNY,3.9126,-0.018,-0.6684,-0.6677,26812,华夏基金
633,510050.XSHG,510050,华夏上证50ETF,2017-08-07,2.681,2017-08-07,3.581,CNY,3.9213,0.006,0.2243,0.2223,26812,华夏基金
634,510050.XSHG,510050,华夏上证50ETF,2017-08-08,2.683,2017-08-08,3.583,CNY,3.9243,0.002,0.0746,0.0765,26812,华夏基金
635,510050.XSHG,510050,华夏上证50ETF,2017-08-09,2.668,2017-08-09,3.566,CNY,3.9023,-0.015,-0.5591,-0.5607,26812,华夏基金
636,510050.XSHG,510050,华夏上证50ETF,2017-08-10,2.659,2017-08-10,3.555,CNY,3.8891,-0.009,-0.3373,-0.3383,26812,华夏基金
637,510050.XSHG,510050,华夏上证50ETF,2017-08-11,2.618,2017-08-11,3.507,CNY,3.8292,-0.041,-1.5419,-1.5403,26812,华夏基金
638,510050.XSHG,510050,华夏上证50ETF,2017-08-14,2.64,2017-08-14,3.533,CNY,3.8614,0.022,0.8403,0.8409,26812,华夏基金
639,510050.XSHG,510050,华夏上证50ETF,2017-08-15,2.654,2017-08-15,3.549,CNY,3.8818,0.014,0.5303,0.5283,26812,华夏基金
640,510050.XSHG,510050,华夏上证50ETF,2017-08-16,2.643,2017-08-16,3.536,CNY,3.8657,-0.011,-0.4145,-0.4148,26812,华夏基金
641,510050.XSHG,510050,华夏上证50ETF,2017-08-17,2.652,2017-08-17,3.547,CNY,3.8789,0.009,0.3405,0.3414,26812,华夏基金
642,510050.XSHG,510050,华夏上证50ETF,2017-08-18,2.663,2017-08-18,3.56,CNY,3.895,0.011,0.4148,0.415,26812,华夏基金
643,510050.XSHG,510050,华夏上证50ETF,2017-08-21,2.666,2017-08-21,3.563,CNY,3.8994,0.003,0.1127,0.1129,26812,华夏基金
644,510050.XSHG,510050,华夏上证50ETF,2017-08-22,2.693,2017-08-22,3.595,CNY,3.9389,0.027,1.0128,1.0129,26812,华夏基金
645,510050.XSHG,510050,华夏上证50ETF,2017-08-23,2.71,2017-08-23,3.615,CNY,3.9637,0.017,0.6313,0.6296,26812,华夏基金
646,510050.XSHG,510050,华夏上证50ETF,2017-08-24,2.696,2017-08-24,3.599,CNY,3.9433,-0.014,-0.5166,-0.5147,26812,华夏基金
647,510050.XSHG,510050,华夏上证50ETF,2017-08-25,2.757,2017-08-25,3.671,CNY,4.0325,0.061,2.2626,2.262,26812,华夏基金
648,510050.XSHG,510050,华夏上证50ETF,2017-08-28,2.788,2017-08-28,3.708,CNY,4.0778,0.031,1.1244,1.1233,26812,华夏基金
649,510050.XSHG,510050,华夏上证50ETF,2017-08-29,2.79,2017-08-29,3.71,CNY,4.0808,0.002,0.0717,0.0735,26812,华夏基金
650,510050.XSHG,510050,华夏上证50ETF,2017-08-30,2.779,2017-08-30,3.697,CNY,4.0647,-0.011,-0.3943,-0.3946,26812,华夏基金
651,510050.XSHG,510050,华夏上证50ETF,2017-08-31,2.765,2017-08-31,3.681,CNY,4.0442,-0.014,-0.5038,-0.5044,26812,华夏基金
652,510050.XSHG,510050,华夏上证50ETF,2017-09-01,2.761,2017-09-01,3.676,CNY,4.0383,-0.004,-0.1447,-0.1459,26812,华夏基金
653,510050.XSHG,510050,华夏上证50ETF,2017-09-04,2.765,2017-09-04,3.681,CNY,4.0442,0.004,0.1449,0.1461,26812,华夏基金
654,510050.XSHG,510050,华夏上证50ETF,2017-09-05,2.783,2017-09-05,3.702,CNY,4.0705,0.018,0.651,0.6503,26812,华夏基金
655,510050.XSHG,510050,华夏上证50ETF,2017-09-06,2.768,2017-09-06,3.684,CNY,4.0486,-0.015,-0.539,-0.5381,26812,华夏基金
656,510050.XSHG,510050,华夏上证50ETF,2017-09-07,2.745,2017-09-07,3.657,CNY,4.0149,-0.023,-0.8309,-0.8324,26812,华夏基金
657,510050.XSHG,510050,华夏上证50ETF,2017-09-08,2.739,2017-09-08,3.65,CNY,4.0062,-0.006,-0.2186,-0.2167,26812,华夏基金
658,510050.XSHG,510050,华夏上证50ETF,2017-09-11,2.727,2017-09-11,3.636,CNY,3.9886,-0.012,-0.4381,-0.4394,26812,华夏基金
659,510050.XSHG,510050,华夏上证50ETF,2017-09-12,2.745,2017-09-12,3.657,CNY,4.0149,0.018,0.6601,0.6593,26812,华夏基金
660,510050.XSHG,510050,华夏上证50ETF,2017-09-13,2.74,2017-09-13,3.651,CNY,4.0076,-0.005,-0.1821,-0.1819,26812,华夏基金
661,510050.XSHG,510050,华夏上证50ETF,2017-09-14,2.725,2017-09-14,3.633,CNY,3.9857,-0.015,-0.5474,-0.5465,26812,华夏基金
662,510050.XSHG,510050,华夏上证50ETF,2017-09-15,2.721,2017-09-15,3.628,CNY,3.9798,-0.004,-0.1468,-0.1481,26812,华夏基金
663,510050.XSHG,510050,华夏上证50ETF,2017-09-18,2.726,2017-09-18,3.634,CNY,3.9871,0.005,0.1838,0.1834,26812,华夏基金
664,510050.XSHG,510050,华夏上证50ETF,2017-09-19,2.723,2017-09-19,3.631,CNY,3.9828,-0.003,-0.1101,-0.1079,26812,华夏基金
665,510050.XSHG,510050,华夏上证50ETF,2017-09-20,2.715,2017-09-20,3.621,CNY,3.9711,-0.008,-0.2938,-0.2938,26812,华夏基金
666,510050.XSHG,510050,华夏上证50ETF,2017-09-21,2.728,2017-09-21,3.637,CNY,3.9901,0.013,0.4788,0.4784,26812,华夏基金
667,510050.XSHG,510050,华夏上证50ETF,2017-09-22,2.732,2017-09-22,3.641,CNY,3.9959,0.004,0.1466,0.1453,26812,华夏基金
668,510050.XSHG,510050,华夏上证50ETF,2017-09-25,2.733,2017-09-25,3.643,CNY,3.9974,0.001,0.0366,0.0375,26812,华夏基金
669,510050.XSHG,510050,华夏上证50ETF,2017-09-26,2.733,2017-09-26,3.643,CNY,3.9974,0.0,0.0,0.0,26812,华夏基金
670,510050.XSHG,510050,华夏上证50ETF,2017-09-27,2.715,2017-09-27,3.621,CNY,3.9711,-0.018,-0.6586,-0.658,26812,华夏基金
671,510050.XSHG,510050,华夏上证50ETF,2017-09-28,2.715,2017-09-28,3.621,CNY,3.9711,0.0,0.0,0.0,26812,华夏基金
672,510050.XSHG,510050,华夏上证50ETF,2017-09-29,2.726,2017-09-29,3.634,CNY,3.9871,0.011,0.4052,0.4029,26812,华夏基金
673,510050.XSHG,510050,华夏上证50ETF,2017-10-09,2.746,2017-10-09,3.658,CNY,4.0164,0.02,0.7337,0.7348,26812,华夏基金
674,510050.XSHG,510050,华夏上证50ETF,2017-10-10,2.75,2017-10-10,3.663,CNY,4.0222,0.004,0.1457,0.1444,26812,华夏基金
675,510050.XSHG,510050,华夏上证50ETF,2017-10-11,2.762,2017-10-11,3.677,CNY,4.0398,0.012,0.4364,0.4375,26812,华夏基金
676,510050.XSHG,510050,华夏上证50ETF,2017-10-12,2.773,2017-10-12,3.69,CNY,4.0559,0.011,0.3983,0.3985,26812,华夏基金
677,510050.XSHG,510050,华夏上证50ETF,2017-10-13,2.768,2017-10-13,3.684,CNY,4.0486,-0.005,-0.1803,-0.18,26812,华夏基金
678,510050.XSHG,510050,华夏上证50ETF,2017-10-16,2.781,2017-10-16,3.7,CNY,4.0676,0.013,0.4697,0.4692,26812,华夏基金
679,510050.XSHG,510050,华夏上证50ETF,2017-10-17,2.778,2017-10-17,3.696,CNY,4.0632,-0.003,-0.1079,-0.1082,26812,华夏基金
680,510050.XSHG,510050,华夏上证50ETF,2017-10-18,2.808,2017-10-18,3.731,CNY,4.1071,0.03,1.0799,1.0804,26812,华夏基金
681,510050.XSHG,510050,华夏上证50ETF,2017-10-19,2.811,2017-10-19,3.735,CNY,4.1115,0.003,0.1068,0.1071,26812,华夏基金
682,510050.XSHG,510050,华夏上证50ETF,2017-10-20,2.792,2017-10-20,3.713,CNY,4.0837,-0.019,-0.6759,-0.6762,26812,华夏基金
683,510050.XSHG,510050,华夏上证50ETF,2017-10-23,2.789,2017-10-23,3.709,CNY,4.0793,-0.003,-0.1074,-0.1078,26812,华夏基金
684,510050.XSHG,510050,华夏上证50ETF,2017-10-24,2.808,2017-10-24,3.731,CNY,4.1071,0.019,0.6812,0.6814,26812,华夏基金
685,510050.XSHG,510050,华夏上证50ETF,2017-10-25,2.807,2017-10-25,3.73,CNY,4.1056,-0.001,-0.0356,-0.0366,26812,华夏基金
686,510050.XSHG,510050,华夏上证50ETF,2017-10-26,2.826,2017-10-26,3.753,CNY,4.1334,0.019,0.6769,0.6771,26812,华夏基金
687,510050.XSHG,510050,华夏上证50ETF,2017-10-27,2.87,2017-10-27,3.805,CNY,4.1978,0.044,1.557,1.558,26812,华夏基金
688,510050.XSHG,510050,华夏上证50ETF,2017-10-30,2.865,2017-10-30,3.799,CNY,4.1905,-0.005,-0.1742,-0.174,26812,华夏基金
689,510050.XSHG,510050,华夏上证50ETF,2017-10-31,2.849,2017-10-31,3.78,CNY,4.1671,-0.016,-0.5585,-0.5585,26812,华夏基金
690,510050.XSHG,510050,华夏上证50ETF,2017-11-01,2.844,2017-11-01,3.774,CNY,4.1597,-0.005,-0.1755,-0.1776,26812,华夏基金
691,510050.XSHG,510050,华夏上证50ETF,2017-11-02,2.849,2017-11-02,3.78,CNY,4.1671,0.005,0.1758,0.1778,26812,华夏基金
692,510050.XSHG,510050,华夏上证50ETF,2017-11-03,2.856,2017-11-03,3.788,CNY,4.1773,0.007,0.2457,0.2447,26812,华夏基金
693,510050.XSHG,510050,华夏上证50ETF,2017-11-06,2.847,2017-11-06,3.778,CNY,4.1641,-0.009,-0.3151,-0.316,26812,华夏基金
694,510050.XSHG,510050,华夏上证50ETF,2017-11-07,2.877,2017-11-07,3.813,CNY,4.208,0.03,1.0537,1.0542,26812,华夏基金
695,510050.XSHG,510050,华夏上证50ETF,2017-11-08,2.875,2017-11-08,3.811,CNY,4.2051,-0.002,-0.0695,-0.069,26812,华夏基金
696,510050.XSHG,510050,华夏上证50ETF,2017-11-09,2.888,2017-11-09,3.826,CNY,4.2241,0.013,0.4522,0.4518,26812,华夏基金
697,510050.XSHG,510050,华夏上证50ETF,2017-11-10,2.918,2017-11-10,3.862,CNY,4.268,0.03,1.0388,1.0392,26812,华夏基金
698,510050.XSHG,510050,华夏上证50ETF,2017-11-13,2.929,2017-11-13,3.875,CNY,4.2841,0.011,0.377,0.3772,26812,华夏基金
699,510050.XSHG,510050,华夏上证50ETF,2017-11-14,2.917,2017-11-14,3.861,CNY,4.2665,-0.012,-0.4097,-0.4109,26812,华夏基金
700,510050.XSHG,510050,华夏上证50ETF,2017-11-15,2.905,2017-11-15,3.846,CNY,4.249,-0.012,-0.4114,-0.4102,26812,华夏基金
701,510050.XSHG,510050,华夏上证50ETF,2017-11-16,2.935,2017-11-16,3.882,CNY,4.2928,0.03,1.0327,1.0308,26812,华夏基金
702,510050.XSHG,510050,华夏上证50ETF,2017-11-17,2.996,2017-11-17,3.954,CNY,4.3821,0.061,2.0784,2.0802,26812,华夏基金
703,510050.XSHG,510050,华夏上证50ETF,2017-11-20,2.998,2017-11-20,3.956,CNY,4.385,0.002,0.0668,0.0661,26812,华夏基金
704,510050.XSHG,510050,华夏上证50ETF,2017-11-21,3.045,2017-11-21,4.012,CNY,4.4537,0.047,1.5677,1.5667,26812,华夏基金
705,510050.XSHG,510050,华夏上证50ETF,2017-11-22,3.07,2017-11-22,4.042,CNY,4.4903,0.025,0.821,0.8217,26812,华夏基金
706,510050.XSHG,510050,华夏上证50ETF,2017-11-23,2.997,2017-11-23,3.955,CNY,4.3835,-0.073,-2.3779,-2.3785,26812,华夏基金
707,510050.XSHG,510050,华夏上证50ETF,2017-11-24,2.993,2017-11-24,3.95,CNY,4.3777,-0.004,-0.1335,-0.1324,26812,华夏基金
708,510050.XSHG,510050,华夏上证50ETF,2017-11-27,2.973,2017-11-27,3.927,CNY,4.3484,-0.02,-0.6682,-0.6694,26812,华夏基金
709,510050.XSHG,510050,华夏上证50ETF,2017-11-28,2.899,2017-11-28,3.903,CNY,4.3186,-0.074,-2.4891,-0.6854,26812,华夏基金
710,510050.XSHG,510050,华夏上证50ETF,2017-11-29,2.894,2017-11-29,3.897,CNY,4.3112,-0.005,-0.1725,-0.1714,26812,华夏基金
711,510050.XSHG,510050,华夏上证50ETF,2017-11-30,2.865,2017-11-30,3.863,CNY,4.268,-0.029,-1.0021,-1.0021,26812,华夏基金
712,510050.XSHG,510050,华夏上证50ETF,2017-12-01,2.843,2017-12-01,3.837,CNY,4.2352,-0.022,-0.7679,-0.7686,26812,华夏基金
713,510050.XSHG,510050,华夏上证50ETF,2017-12-04,2.862,2017-12-04,3.859,CNY,4.2635,0.019,0.6683,0.6682,26812,华夏基金
714,510050.XSHG,510050,华夏上证50ETF,2017-12-05,2.911,2017-12-05,3.917,CNY,4.3365,0.049,1.7121,1.7122,26812,华夏基金
715,510050.XSHG,510050,华夏上证50ETF,2017-12-06,2.875,2017-12-06,3.875,CNY,4.2829,-0.036,-1.2367,-1.2361,26812,华夏基金
716,510050.XSHG,510050,华夏上证50ETF,2017-12-07,2.848,2017-12-07,3.843,CNY,4.2426,-0.027,-0.9391,-0.941,26812,华夏基金
717,510050.XSHG,510050,华夏上证50ETF,2017-12-08,2.866,2017-12-08,3.864,CNY,4.2695,0.018,0.632,0.634,26812,华夏基金
718,510050.XSHG,510050,华夏上证50ETF,2017-12-11,2.899,2017-12-11,3.903,CNY,4.3186,0.033,1.1514,1.15,26812,华夏基金
719,510050.XSHG,510050,华夏上证50ETF,2017-12-12,2.85,2017-12-12,3.845,CNY,4.2456,-0.049,-1.6902,-1.6904,26812,华夏基金
720,510050.XSHG,510050,华夏上证50ETF,2017-12-13,2.872,2017-12-13,3.871,CNY,4.2784,0.022,0.7719,0.7725,26812,华夏基金
721,510050.XSHG,510050,华夏上证50ETF,2017-12-14,2.849,2017-12-14,3.844,CNY,4.2441,-0.023,-0.8008,-0.8018,26812,华夏基金
722,510050.XSHG,510050,华夏上证50ETF,2017-12-15,2.82,2017-12-15,3.81,CNY,4.2009,-0.029,-1.0179,-1.0179,26812,华夏基金
723,510050.XSHG,510050,华夏上证50ETF,2017-12-18,2.828,2017-12-18,3.819,CNY,4.2129,0.008,0.2837,0.2856,26812,华夏基金
724,510050.XSHG,510050,华夏上证50ETF,2017-12-19,2.872,2017-12-19,3.871,CNY,4.2784,0.044,1.5559,1.5547,26812,华夏基金
725,510050.XSHG,510050,华夏上证50ETF,2017-12-20,2.879,2017-12-20,3.879,CNY,4.2888,0.007,0.2437,0.243,26812,华夏基金
726,510050.XSHG,510050,华夏上证50ETF,2017-12-21,2.894,2017-12-21,3.897,CNY,4.3112,0.015,0.521,0.5222,26812,华夏基金
727,510050.XSHG,510050,华夏上证50ETF,2017-12-22,2.88,2017-12-22,3.881,CNY,4.2903,-0.014,-0.4838,-0.4848,26812,华夏基金
728,510050.XSHG,510050,华夏上证50ETF,2017-12-25,2.879,2017-12-25,3.879,CNY,4.2888,-0.001,-0.0347,-0.035,26812,华夏基金
729,510050.XSHG,510050,华夏上证50ETF,2017-12-26,2.893,2017-12-26,3.896,CNY,4.3097,0.014,0.4863,0.4873,26812,华夏基金
730,510050.XSHG,510050,华夏上证50ETF,2017-12-27,2.838,2017-12-27,3.831,CNY,4.2278,-0.055,-1.9011,-1.9004,26812,华夏基金
731,510050.XSHG,510050,华夏上证50ETF,2017-12-28,2.858,2017-12-28,3.855,CNY,4.2575,0.02,0.7047,0.7024,26812,华夏基金
732,510050.XSHG,510050,华夏上证50ETF,2017-12-29,2.859,2017-12-29,3.856,CNY,4.259,0.001,0.035,0.0352,26812,华夏基金
733,510050.XSHG,510050,华夏上证50ETF,2017-12-31,2.859,2018-01-01,3.856,CNY,4.259,0.0,0.0,0.0,26812,华夏基金
734,510050.XSHG,510050,华夏上证50ETF,2018-01-02,2.907,2018-01-02,3.913,CNY,4.3305,0.048,1.6789,1.6787,26812,华夏基金
735,510050.XSHG,510050,华夏上证50ETF,2018-01-03,2.912,2018-01-03,3.919,CNY,4.338,0.005,0.172,0.1731,26812,华夏基金
736,510050.XSHG,510050,华夏上证50ETF,2018-01-04,2.918,2018-01-04,3.926,CNY,4.3469,0.006,0.206,0.2051,26812,华夏基金
737,510050.XSHG,510050,华夏上证50ETF,2018-01-05,2.931,2018-01-05,3.941,CNY,4.3663,0.013,0.4455,0.4462,26812,华夏基金
738,510050.XSHG,510050,华夏上证50ETF,2018-01-08,2.946,2018-01-08,3.959,CNY,4.3886,0.015,0.5118,0.5107,26812,华夏基金
739,510050.XSHG,510050,华夏上证50ETF,2018-01-09,2.967,2018-01-09,3.984,CNY,4.4199,0.021,0.7128,0.7132,26812,华夏基金
740,510050.XSHG,510050,华夏上证50ETF,2018-01-10,2.994,2018-01-10,4.016,CNY,4.4601,0.027,0.91,0.9095,26812,华夏基金
741,510050.XSHG,510050,华夏上证50ETF,2018-01-11,2.995,2018-01-11,4.017,CNY,4.4616,0.001,0.0334,0.0336,26812,华夏基金
742,510050.XSHG,510050,华夏上证50ETF,2018-01-12,3.016,2018-01-12,4.042,CNY,4.4929,0.021,0.7012,0.7015,26812,华夏基金
743,510050.XSHG,510050,华夏上证50ETF,2018-01-15,3.046,2018-01-15,4.077,CNY,4.5376,0.03,0.9947,0.9949,26812,华夏基金
744,510050.XSHG,510050,华夏上证50ETF,2018-01-16,3.061,2018-01-16,4.095,CNY,4.56,0.015,0.4924,0.4936,26812,华夏基金
745,510050.XSHG,510050,华夏上证50ETF,2018-01-17,3.074,2018-01-17,4.11,CNY,4.5793,0.013,0.4247,0.4232,26812,华夏基金
746,510050.XSHG,510050,华夏上证50ETF,2018-01-18,3.104,2018-01-18,4.146,CNY,4.624,0.03,0.9759,0.9761,26812,华夏基金
747,510050.XSHG,510050,华夏上证50ETF,2018-01-19,3.115,2018-01-19,4.159,CNY,4.6404,0.011,0.3544,0.3546,26812,华夏基金
748,510050.XSHG,510050,华夏上证50ETF,2018-01-22,3.127,2018-01-22,4.173,CNY,4.6583,0.012,0.3852,0.3857,26812,华夏基金
749,510050.XSHG,510050,华夏上证50ETF,2018-01-23,3.173,2018-01-23,4.227,CNY,4.7268,0.046,1.4711,1.4704,26812,华夏基金
750,510050.XSHG,510050,华夏上证50ETF,2018-01-24,3.177,2018-01-24,4.232,CNY,4.7328,0.004,0.1261,0.1269,26812,华夏基金
751,510050.XSHG,510050,华夏上证50ETF,2018-01-25,3.154,2018-01-25,4.205,CNY,4.6985,-0.023,-0.724,-0.7248,26812,华夏基金
752,510050.XSHG,510050,华夏上证50ETF,2018-01-26,3.171,2018-01-26,4.225,CNY,4.7238,0.017,0.539,0.5384,26812,华夏基金
753,510050.XSHG,510050,华夏上证50ETF,2018-01-29,3.118,2018-01-29,4.162,CNY,4.6449,-0.053,-1.6714,-1.6703,26812,华夏基金
754,510050.XSHG,510050,华夏上证50ETF,2018-01-30,3.077,2018-01-30,4.114,CNY,4.5838,-0.041,-1.3149,-1.3155,26812,华夏基金
755,510050.XSHG,510050,华夏上证50ETF,2018-01-31,3.115,2018-01-31,4.159,CNY,4.6404,0.038,1.235,1.2347,26812,华夏基金
756,510050.XSHG,510050,华夏上证50ETF,2018-02-01,3.139,2018-02-01,4.187,CNY,4.6762,0.024,0.7705,0.7714,26812,华夏基金
757,510050.XSHG,510050,华夏上证50ETF,2018-02-02,3.147,2018-02-02,4.197,CNY,4.6881,0.008,0.2549,0.2544,26812,华夏基金
758,510050.XSHG,510050,华夏上证50ETF,2018-02-05,3.179,2018-02-05,4.235,CNY,4.7357,0.032,1.0168,1.0153,26812,华夏基金
759,510050.XSHG,510050,华夏上证50ETF,2018-02-06,3.115,2018-02-06,4.159,CNY,4.6404,-0.064,-2.0132,-2.0124,26812,华夏基金
760,510050.XSHG,510050,华夏上证50ETF,2018-02-07,3.027,2018-02-07,4.055,CNY,4.5093,-0.088,-2.825,-2.8252,26812,华夏基金
761,510050.XSHG,510050,华夏上证50ETF,2018-02-08,2.943,2018-02-08,3.955,CNY,4.3842,-0.084,-2.775,-2.7743,26812,华夏基金
762,510050.XSHG,510050,华夏上证50ETF,2018-02-09,2.808,2018-02-09,3.795,CNY,4.1831,-0.135,-4.5872,-4.587,26812,华夏基金
763,510050.XSHG,510050,华夏上证50ETF,2018-02-12,2.802,2018-02-12,3.788,CNY,4.1741,-0.006,-0.2137,-0.2152,26812,华夏基金
764,510050.XSHG,510050,华夏上证50ETF,2018-02-13,2.85,2018-02-13,3.845,CNY,4.2456,0.048,1.7131,1.7129,26812,华夏基金
765,510050.XSHG,510050,华夏上证50ETF,2018-02-14,2.868,2018-02-14,3.866,CNY,4.2724,0.018,0.6316,0.6312,26812,华夏基金
766,510050.XSHG,510050,华夏上证50ETF,2018-02-22,2.928,2018-02-22,3.937,CNY,4.3618,0.06,2.0921,2.0925,26812,华夏基金
767,510050.XSHG,510050,华夏上证50ETF,2018-02-23,2.953,2018-02-23,3.967,CNY,4.3991,0.025,0.8538,0.8551,26812,华夏基金
768,510050.XSHG,510050,华夏上证50ETF,2018-02-26,2.97,2018-02-26,3.987,CNY,4.4244,0.017,0.5757,0.5751,26812,华夏基金
769,510050.XSHG,510050,华夏上证50ETF,2018-02-27,2.923,2018-02-27,3.932,CNY,4.3544,-0.047,-1.5825,-1.5822,26812,华夏基金
770,510050.XSHG,510050,华夏上证50ETF,2018-02-28,2.875,2018-02-28,3.875,CNY,4.2829,-0.048,-1.6421,-1.6421,26812,华夏基金
771,510050.XSHG,510050,华夏上证50ETF,2018-03-01,2.887,2018-03-01,3.889,CNY,4.3007,0.012,0.4174,0.4156,26812,华夏基金
772,510050.XSHG,510050,华夏上证50ETF,2018-03-02,2.86,2018-03-02,3.857,CNY,4.2605,-0.027,-0.9352,-0.9348,26812,华夏基金
773,510050.XSHG,510050,华夏上证50ETF,2018-03-05,2.86,2018-03-05,3.857,CNY,4.2605,0.0,0.0,0.0,26812,华夏基金
774,510050.XSHG,510050,华夏上证50ETF,2018-03-06,2.888,2018-03-06,3.89,CNY,4.3022,0.028,0.979,0.9787,26812,华夏基金
775,510050.XSHG,510050,华夏上证50ETF,2018-03-07,2.874,2018-03-07,3.874,CNY,4.2814,-0.014,-0.4848,-0.4835,26812,华夏基金
776,510050.XSHG,510050,华夏上证50ETF,2018-03-08,2.894,2018-03-08,3.897,CNY,4.3112,0.02,0.6959,0.696,26812,华夏基金
777,510050.XSHG,510050,华夏上证50ETF,2018-03-09,2.904,2018-03-09,3.909,CNY,4.3261,0.01,0.3455,0.3456,26812,华夏基金
778,510050.XSHG,510050,华夏上证50ETF,2018-03-12,2.905,2018-03-12,3.91,CNY,4.3276,0.001,0.0344,0.0346,26812,华夏基金
779,510050.XSHG,510050,华夏上证50ETF,2018-03-13,2.879,2018-03-13,3.879,CNY,4.2888,-0.026,-0.895,-0.8966,26812,华夏基金
780,510050.XSHG,510050,华夏上证50ETF,2018-03-14,2.867,2018-03-14,3.865,CNY,4.271,-0.012,-0.4168,-0.4151,26812,华夏基金
781,510050.XSHG,510050,华夏上证50ETF,2018-03-15,2.89,2018-03-15,3.892,CNY,4.3052,0.023,0.8022,0.8007,26812,华夏基金
782,510050.XSHG,510050,华夏上证50ETF,2018-03-16,2.866,2018-03-16,3.864,CNY,4.2695,-0.024,-0.8304,-0.8293,26812,华夏基金
783,510050.XSHG,510050,华夏上证50ETF,2018-03-19,2.892,2018-03-19,3.895,CNY,4.3082,0.026,0.9072,0.9064,26812,华夏基金
784,510050.XSHG,510050,华夏上证50ETF,2018-03-20,2.899,2018-03-20,3.903,CNY,4.3186,0.007,0.242,0.2414,26812,华夏基金
785,510050.XSHG,510050,华夏上证50ETF,2018-03-21,2.889,2018-03-21,3.891,CNY,4.3037,-0.01,-0.3449,-0.3451,26812,华夏基金
786,510050.XSHG,510050,华夏上证50ETF,2018-03-22,2.861,2018-03-22,3.858,CNY,4.262,-0.028,-0.9692,-0.969,26812,华夏基金
787,510050.XSHG,510050,华夏上证50ETF,2018-03-23,2.786,2018-03-23,3.769,CNY,4.1503,-0.075,-2.6215,-2.6209,26812,华夏基金
788,510050.XSHG,510050,华夏上证50ETF,2018-03-26,2.734,2018-03-26,3.708,CNY,4.0728,-0.052,-1.8665,-1.8674,26812,华夏基金
789,510050.XSHG,510050,华夏上证50ETF,2018-03-27,2.742,2018-03-27,3.717,CNY,4.0847,0.008,0.2926,0.2921,26812,华夏基金
790,510050.XSHG,510050,华夏上证50ETF,2018-03-28,2.69,2018-03-28,3.656,CNY,4.0073,-0.052,-1.8964,-1.8949,26812,华夏基金
791,510050.XSHG,510050,华夏上证50ETF,2018-03-29,2.733,2018-03-29,3.707,CNY,4.0713,0.043,1.5985,1.597,26812,华夏基金
